date,arrival_time,hour,day_of_week,day_name,month,month_sin,month_cos,is_end_of_month,is_holiday,is_pre_holiday,is_peak_day,is_peak_hour,queue_length_at_arrival,waiting_time_min,service_time_min,total_time_in_system_min,queue_length_lag1,waiting_time_lag1,is_weekend
2026-02-21,2026-02-21 08:11:00,8,5,Saturday,2,0.5,0.866025,0,0,0,0,0,5,14.0,24.9,38.9,3.0,10.0,1
2026-02-21,2026-02-21 08:13:00,8,5,Saturday,2,0.5,0.866025,0,0,0,0,0,7,12.7,31.7,44.4,5.0,14.0,1
2026-02-21,2026-02-21 08:14:00,8,5,Saturday,2,0.5,0.866025,0,0,0,0,0,9,15.0,15.4,30.4,7.0,12.7,1
2026-02-21,2026-02-21 08:26:00,8,5,Saturday,2,0.5,0.866025,0,0,0,0,0,10,16.5,18.5,35.1,9.0,15.0,1
2026-02-21,2026-02-21 08:30:00,8,5,Saturday,2,0.5,0.866025,0,0,0,0,0,11,15.6,32.0,47.6,10.0,16.5,1
2026-02-21,2026-02-21 08:47:00,8,5,Saturday,2,0.5,0.866025,0,0,0,0,0,2,16.2,18.3,34.5,11.0,15.6,1
2026-02-21,2026-02-21 08:49:00,8,5,Saturday,2,0.5,0.866025,0,0,0,0,0,3,14.4,18.6,33.0,2.0,16.2,1
2026-02-21,2026-02-21 08:53:00,8,5,Saturday,2,0.5,0.866025,0,0,0,0,0,11,15.5,15.1,30.6,3.0,14.4,1
2026-02-21,2026-02-21 09:01:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,21,27.5,42.1,69.6,11.0,15.5,1
2026-02-21,2026-02-21 09:01:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,11,24.8,28.1,52.9,21.0,27.5,1
2026-02-21,2026-02-21 09:02:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,24,27.1,40.9,68.0,11.0,24.8,1
2026-02-21,2026-02-21 09:11:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,25,27.1,44.9,72.0,24.0,27.1,1
2026-02-21,2026-02-21 09:14:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,18,31.6,45.0,76.6,25.0,27.1,1
2026-02-21,2026-02-21 09:18:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,12,31.1,39.6,70.7,18.0,31.6,1
2026-02-21,2026-02-21 09:21:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,18,30.3,45.3,75.6,12.0,31.1,1
2026-02-21,2026-02-21 09:28:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,13,30.9,34.0,64.9,18.0,30.3,1
2026-02-21,2026-02-21 09:29:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,21,25.1,38.6,63.7,13.0,30.9,1
2026-02-21,2026-02-21 09:35:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,25,30.0,49.8,79.8,21.0,25.1,1
2026-02-21,2026-02-21 09:37:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,16,25.3,38.7,64.0,25.0,30.0,1
2026-02-21,2026-02-21 09:46:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,14,26.4,34.9,61.3,16.0,25.3,1
2026-02-21,2026-02-21 09:46:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,25,25.5,49.6,75.1,14.0,26.4,1
2026-02-21,2026-02-21 09:52:00,9,5,Saturday,2,0.5,0.866025,0,0,0,0,1,19,26.0,48.7,74.6,25.0,25.5,1
2026-02-21,2026-02-21 10:09:00,10,5,Saturday,2,0.5,0.866025,0,0,0,0,1,15,30.4,32.0,62.4,19.0,26.0,1
2026-02-21,2026-02-21 10:11:00,10,5,Saturday,2,0.5,0.866025,0,0,0,0,1,26,34.6,45.3,79.9,15.0,30.4,1
2026-02-21,2026-02-21 10:13:00,10,5,Saturday,2,0.5,0.866025,0,0,0,0,1,12,30.2,31.8,61.9,26.0,34.6,1
2026-02-21,2026-02-21 10:26:00,10,5,Saturday,2,0.5,0.866025,0,0,0,0,1,16,37.8,42.6,80.4,12.0,30.2,1
2026-02-21,2026-02-21 10:26:00,10,5,Saturday,2,0.5,0.866025,0,0,0,0,1,22,38.7,41.9,80.6,16.0,37.8,1
2026-02-21,2026-02-21 10:32:00,10,5,Saturday,2,0.5,0.866025,0,0,0,0,1,15,38.9,43.9,82.8,22.0,38.7,1
2026-02-21,2026-02-21 10:38:00,10,5,Saturday,2,0.5,0.866025,0,0,0,0,1,13,33.8,46.7,80.5,15.0,38.9,1
2026-02-21,2026-02-21 10:38:00,10,5,Saturday,2,0.5,0.866025,0,0,0,0,1,18,35.2,46.9,82.1,13.0,33.8,1
2026-02-21,2026-02-21 11:02:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,13,25.2,33.5,58.7,18.0,35.2,1
2026-02-21,2026-02-21 11:03:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,5,25.0,31.2,56.1,13.0,25.2,1
2026-02-21,2026-02-21 11:13:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,24,25.8,47.4,73.2,5.0,25.0,1
2026-02-21,2026-02-21 11:14:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,27,25.4,47.8,73.2,24.0,25.8,1
2026-02-21,2026-02-21 11:23:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,18,27.6,38.3,65.9,27.0,25.4,1
2026-02-21,2026-02-21 11:31:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,10,24.3,23.0,47.3,18.0,27.6,1
2026-02-21,2026-02-21 11:33:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,12,29.6,39.7,69.3,10.0,24.3,1
2026-02-21,2026-02-21 11:36:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,7,22.9,25.9,48.8,12.0,29.6,1
2026-02-21,2026-02-21 11:39:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,27,27.2,38.5,65.6,7.0,22.9,1
2026-02-21,2026-02-21 11:44:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,20,25.7,42.7,68.4,27.0,27.2,1
2026-02-21,2026-02-21 11:51:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,27,26.4,42.5,69.0,20.0,25.7,1
2026-02-21,2026-02-21 11:54:00,11,5,Saturday,2,0.5,0.866025,0,0,0,0,1,24,26.7,43.5,70.2,27.0,26.4,1
2026-02-21,2026-02-21 12:06:00,12,5,Saturday,2,0.5,0.866025,0,0,0,0,0,2,22.6,27.1,49.6,24.0,26.7,1
2026-02-21,2026-02-21 12:09:00,12,5,Saturday,2,0.5,0.866025,0,0,0,0,0,5,21.3,24.7,45.9,2.0,22.6,1
2026-02-21,2026-02-21 12:12:00,12,5,Saturday,2,0.5,0.866025,0,0,0,0,0,7,22.0,32.2,54.1,5.0,21.3,1
2026-02-21,2026-02-21 12:12:00,12,5,Saturday,2,0.5,0.866025,0,0,0,0,0,9,19.1,27.2,46.3,7.0,22.0,1
2026-02-21,2026-02-21 12:27:00,12,5,Saturday,2,0.5,0.866025,0,0,0,0,0,2,21.9,28.7,50.5,9.0,19.1,1
2026-02-21,2026-02-21 12:27:00,12,5,Saturday,2,0.5,0.866025,0,0,0,0,0,6,19.3,26.5,45.9,2.0,21.9,1
2026-02-21,2026-02-21 12:30:00,12,5,Saturday,2,0.5,0.866025,0,0,0,0,0,3,23.2,21.9,45.1,6.0,19.3,1
2026-02-21,2026-02-21 12:57:00,12,5,Saturday,2,0.5,0.866025,0,0,0,0,0,10,22.9,23.7,46.5,3.0,23.2,1
2026-02-21,2026-02-21 13:00:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,15,28.7,43.5,72.2,10.0,22.9,1
2026-02-21,2026-02-21 13:02:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,5,24.0,31.0,55.0,15.0,28.7,1
2026-02-21,2026-02-21 13:15:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,3,22.8,29.3,52.1,5.0,24.0,1
2026-02-21,2026-02-21 13:17:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,19,26.9,35.0,61.9,3.0,22.8,1
2026-02-21,2026-02-21 13:28:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,3,23.4,31.0,54.4,19.0,26.9,1
2026-02-21,2026-02-21 13:35:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,17,27.8,46.8,74.6,3.0,23.4,1
2026-02-21,2026-02-21 13:36:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,15,27.6,44.2,71.8,17.0,27.8,1
2026-02-21,2026-02-21 13:37:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,5,23.9,18.5,42.4,15.0,27.6,1
2026-02-21,2026-02-21 13:38:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,18,25.9,42.0,67.8,5.0,23.9,1
2026-02-21,2026-02-21 13:42:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,23,25.3,49.3,74.6,18.0,25.9,1
2026-02-21,2026-02-21 13:45:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,21,28.3,36.8,65.1,23.0,25.3,1
2026-02-21,2026-02-21 13:50:00,13,5,Saturday,2,0.5,0.866025,0,0,0,0,0,7,24.2,35.0,59.2,21.0,28.3,1
2026-02-21,2026-02-21 14:04:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,17,33.0,47.3,80.3,7.0,24.2,1
2026-02-21,2026-02-21 14:05:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,13,32.6,37.0,69.6,17.0,33.0,1
2026-02-21,2026-02-21 14:11:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,13,28.7,42.3,70.9,13.0,32.6,1
2026-02-21,2026-02-21 14:24:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,21,25.8,31.5,57.3,13.0,28.7,1
2026-02-21,2026-02-21 14:28:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,17,32.4,30.9,63.3,21.0,25.8,1
2026-02-21,2026-02-21 14:31:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,20,32.2,36.7,68.9,17.0,32.4,1
2026-02-21,2026-02-21 14:36:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,16,32.3,39.8,72.1,20.0,32.2,1
2026-02-21,2026-02-21 14:38:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,19,29.9,36.8,66.7,16.0,32.3,1
2026-02-21,2026-02-21 14:38:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,18,26.3,46.8,73.2,19.0,29.9,1
2026-02-21,2026-02-21 14:42:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,14,27.1,41.9,68.9,18.0,26.3,1
2026-02-21,2026-02-21 14:47:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,23,30.8,31.9,62.7,14.0,27.1,1
2026-02-21,2026-02-21 14:50:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,15,32.2,42.9,75.1,23.0,30.8,1
2026-02-21,2026-02-21 14:51:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,18,30.7,40.5,71.2,15.0,32.2,1
2026-02-21,2026-02-21 14:54:00,14,5,Saturday,2,0.5,0.866025,0,0,0,0,1,16,25.6,46.2,71.8,18.0,30.7,1
2026-02-21,2026-02-21 15:02:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,21,29.2,42.9,72.1,16.0,25.6,1
2026-02-21,2026-02-21 15:05:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,27,27.2,32.6,59.8,21.0,29.2,1
2026-02-21,2026-02-21 15:06:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,14,27.7,35.7,63.5,27.0,27.2,1
2026-02-21,2026-02-21 15:08:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,13,29.5,44.1,73.6,14.0,27.7,1
2026-02-21,2026-02-21 15:10:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,12,26.1,44.0,70.1,13.0,29.5,1
2026-02-21,2026-02-21 15:14:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,5,24.4,30.2,54.6,12.0,26.1,1
2026-02-21,2026-02-21 15:27:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,21,26.0,47.9,73.9,5.0,24.4,1
2026-02-21,2026-02-21 15:27:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,6,24.0,31.0,54.9,21.0,26.0,1
2026-02-21,2026-02-21 15:30:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,13,27.9,43.3,71.1,6.0,24.0,1
2026-02-21,2026-02-21 15:30:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,6,22.4,31.8,54.1,13.0,27.9,1
2026-02-21,2026-02-21 15:35:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,16,28.3,48.8,77.0,6.0,22.4,1
2026-02-21,2026-02-21 15:39:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,24,25.8,36.4,62.2,16.0,28.3,1
2026-02-21,2026-02-21 15:49:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,17,26.6,46.2,72.8,24.0,25.8,1
2026-02-21,2026-02-21 15:51:00,15,5,Saturday,2,0.5,0.866025,0,0,0,0,1,5,24.7,25.5,50.2,17.0,26.6,1
2026-02-21,2026-02-21 16:11:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,11,20.9,23.0,43.9,5.0,24.7,1
2026-02-21,2026-02-21 16:12:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,3,19.5,24.7,44.2,11.0,20.9,1
2026-02-21,2026-02-21 16:15:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,7,21.0,21.4,42.4,3.0,19.5,1
2026-02-21,2026-02-21 16:21:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,7,21.5,15.7,37.2,7.0,21.0,1
2026-02-21,2026-02-21 16:24:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,11,17.2,17.3,34.5,7.0,21.5,1
2026-02-21,2026-02-21 16:31:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,9,21.7,23.7,45.4,11.0,17.2,1
2026-02-21,2026-02-21 16:35:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,3,19.5,20.6,40.1,9.0,21.7,1
2026-02-21,2026-02-21 16:38:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,10,19.9,15.3,35.2,3.0,19.5,1
2026-02-21,2026-02-21 16:42:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,11,22.1,17.0,39.1,10.0,19.9,1
2026-02-21,2026-02-21 16:49:00,16,5,Saturday,2,0.5,0.866025,0,0,0,0,0,8,20.9,26.0,47.0,11.0,22.1,1
2026-02-23,2026-02-23 08:13:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,10,24.7,30.0,54.7,8.0,25.0,0
2026-02-23,2026-02-23 08:26:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,26,25.0,37.6,62.6,10.0,24.7,0
2026-02-23,2026-02-23 08:30:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,22,29.9,48.3,78.2,26.0,25.0,0
2026-02-23,2026-02-23 08:35:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,14,28.6,31.5,60.1,22.0,29.9,0
2026-02-23,2026-02-23 08:39:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,3,23.8,32.7,56.5,14.0,28.6,0
2026-02-23,2026-02-23 08:45:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,21,28.2,36.1,64.3,3.0,23.8,0
2026-02-23,2026-02-23 08:52:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,26,26.8,33.4,60.2,21.0,28.2,0
2026-02-23,2026-02-23 08:53:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,2,24.5,26.6,51.1,26.0,26.8,0
2026-02-23,2026-02-23 08:56:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,3,24.9,30.2,55.1,2.0,24.5,0
2026-02-23,2026-02-23 08:56:00,8,0,Monday,2,0.5,0.866025,0,0,0,1,0,13,29.2,38.3,67.5,3.0,24.9,0
2026-02-23,2026-02-23 09:08:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,30,61.5,46.8,108.2,13.0,29.2,0
2026-02-23,2026-02-23 09:09:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,39,54.6,55.0,109.5,30.0,61.5,0
2026-02-23,2026-02-23 09:12:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,42,64.9,47.1,112.0,39.0,54.6,0
2026-02-23,2026-02-23 09:12:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,26,55.5,65.9,121.4,42.0,64.9,0
2026-02-23,2026-02-23 09:18:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,35,64.5,74.1,138.6,26.0,55.5,0
2026-02-23,2026-02-23 09:19:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,31,53.1,50.0,103.1,35.0,64.5,0
2026-02-23,2026-02-23 09:20:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,41,50.9,74.5,125.4,31.0,53.1,0
2026-02-23,2026-02-23 09:24:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,36,50.3,67.0,117.3,41.0,50.9,0
2026-02-23,2026-02-23 09:27:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,40,60.5,56.5,117.0,36.0,50.3,0
2026-02-23,2026-02-23 09:27:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,34,57.1,45.6,102.7,40.0,60.5,0
2026-02-23,2026-02-23 09:28:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,36,61.8,48.6,110.4,34.0,57.1,0
2026-02-23,2026-02-23 09:32:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,28,58.9,45.5,104.4,36.0,61.8,0
2026-02-23,2026-02-23 09:36:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,36,58.4,70.9,129.4,28.0,58.9,0
2026-02-23,2026-02-23 09:52:00,9,0,Monday,2,0.5,0.866025,0,0,0,1,1,34,55.7,52.9,108.6,36.0,58.4,0
2026-02-23,2026-02-23 10:03:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,44,67.9,64.3,132.2,34.0,55.7,0
2026-02-23,2026-02-23 10:08:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,42,73.0,55.0,128.0,44.0,67.9,0
2026-02-23,2026-02-23 10:20:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,42,62.0,46.8,108.8,42.0,73.0,0
2026-02-23,2026-02-23 10:22:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,37,64.3,71.1,135.4,42.0,62.0,0
2026-02-23,2026-02-23 10:31:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,25,78.0,62.5,140.5,37.0,64.3,0
2026-02-23,2026-02-23 10:33:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,42,72.7,58.5,131.2,25.0,78.0,0
2026-02-23,2026-02-23 10:37:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,25,83.4,46.1,129.5,42.0,72.7,0
2026-02-23,2026-02-23 10:38:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,28,64.4,46.1,110.5,25.0,83.4,0
2026-02-23,2026-02-23 10:46:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,33,81.7,60.5,142.3,28.0,64.4,0
2026-02-23,2026-02-23 10:55:00,10,0,Monday,2,0.5,0.866025,0,0,0,1,1,43,82.2,62.7,144.9,33.0,81.7,0
2026-02-23,2026-02-23 11:03:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,43,63.9,49.8,113.7,43.0,82.2,0
2026-02-23,2026-02-23 11:10:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,28,62.0,68.4,130.4,43.0,63.9,0
2026-02-23,2026-02-23 11:12:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,44,63.6,66.1,129.7,28.0,62.0,0
2026-02-23,2026-02-23 11:15:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,38,55.1,49.5,104.6,44.0,63.6,0
2026-02-23,2026-02-23 11:18:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,34,71.5,50.9,122.4,38.0,55.1,0
2026-02-23,2026-02-23 11:24:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,41,64.9,66.2,131.1,34.0,71.5,0
2026-02-23,2026-02-23 11:26:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,41,53.2,60.4,113.7,41.0,64.9,0
2026-02-23,2026-02-23 11:27:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,38,59.8,74.8,134.6,41.0,53.2,0
2026-02-23,2026-02-23 11:43:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,36,65.5,71.1,136.6,38.0,59.8,0
2026-02-23,2026-02-23 11:48:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,38,53.1,67.0,120.1,36.0,65.5,0
2026-02-23,2026-02-23 11:51:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,36,63.3,51.6,114.8,38.0,53.1,0
2026-02-23,2026-02-23 11:55:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,44,53.6,74.0,127.6,36.0,63.3,0
2026-02-23,2026-02-23 11:58:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,36,61.8,67.8,129.6,44.0,53.6,0
2026-02-23,2026-02-23 11:59:00,11,0,Monday,2,0.5,0.866025,0,0,0,1,1,36,65.4,57.7,123.1,36.0,61.8,0
2026-02-23,2026-02-23 12:06:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,12,26.7,46.9,73.6,36.0,65.4,0
2026-02-23,2026-02-23 12:07:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,24,28.5,41.4,69.9,12.0,26.7,0
2026-02-23,2026-02-23 12:12:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,9,23.4,27.3,50.8,24.0,28.5,0
2026-02-23,2026-02-23 12:16:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,26,29.0,40.5,69.6,9.0,23.4,0
2026-02-23,2026-02-23 12:17:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,18,29.3,44.8,74.1,26.0,29.0,0
2026-02-23,2026-02-23 12:20:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,27,28.1,36.2,64.3,18.0,29.3,0
2026-02-23,2026-02-23 12:22:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,6,23.6,17.6,41.2,27.0,28.1,0
2026-02-23,2026-02-23 12:22:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,13,25.6,39.2,64.9,6.0,23.6,0
2026-02-23,2026-02-23 12:29:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,19,29.3,35.8,65.1,13.0,25.6,0
2026-02-23,2026-02-23 12:38:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,23,28.0,33.2,61.2,19.0,29.3,0
2026-02-23,2026-02-23 12:39:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,18,29.4,47.5,77.0,23.0,28.0,0
2026-02-23,2026-02-23 12:39:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,26,27.0,46.3,73.3,18.0,29.4,0
2026-02-23,2026-02-23 12:47:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,22,25.5,38.7,64.2,26.0,27.0,0
2026-02-23,2026-02-23 12:47:00,12,0,Monday,2,0.5,0.866025,0,0,0,1,0,24,26.2,45.2,71.4,22.0,25.5,0
2026-02-23,2026-02-23 13:03:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,34,51.1,56.9,108.0,24.0,26.2,0
2026-02-23,2026-02-23 13:03:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,31,52.9,48.6,101.6,34.0,51.1,0
2026-02-23,2026-02-23 13:10:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,25,56.6,45.4,102.0,31.0,52.9,0
2026-02-23,2026-02-23 13:16:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,44,46.4,59.7,106.1,25.0,56.6,0
2026-02-23,2026-02-23 13:17:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,32,46.1,61.9,108.0,44.0,46.4,0
2026-02-23,2026-02-23 13:20:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,27,49.7,48.7,98.4,32.0,46.1,0
2026-02-23,2026-02-23 13:22:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,25,58.8,71.6,130.4,27.0,49.7,0
2026-02-23,2026-02-23 13:23:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,29,54.5,65.4,120.0,25.0,58.8,0
2026-02-23,2026-02-23 13:28:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,44,54.0,58.6,112.6,29.0,54.5,0
2026-02-23,2026-02-23 13:31:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,28,58.8,68.6,127.4,44.0,54.0,0
2026-02-23,2026-02-23 13:43:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,15,44.3,30.0,74.3,28.0,58.8,0
2026-02-23,2026-02-23 13:48:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,32,49.4,46.0,95.4,15.0,44.3,0
2026-02-23,2026-02-23 13:54:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,37,56.6,47.0,103.6,32.0,49.4,0
2026-02-23,2026-02-23 13:58:00,13,0,Monday,2,0.5,0.866025,0,0,0,1,0,25,57.5,52.3,109.8,37.0,56.6,0
2026-02-23,2026-02-23 14:12:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,41,75.1,54.7,129.8,25.0,57.5,0
2026-02-23,2026-02-23 14:16:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,31,74.0,58.2,132.2,41.0,75.1,0
2026-02-23,2026-02-23 14:26:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,36,58.4,52.3,110.7,31.0,74.0,0
2026-02-23,2026-02-23 14:26:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,28,61.2,60.5,121.8,36.0,58.4,0
2026-02-23,2026-02-23 14:37:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,28,62.1,48.1,110.2,28.0,61.2,0
2026-02-23,2026-02-23 14:41:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,43,71.7,74.9,146.6,28.0,62.1,0
2026-02-23,2026-02-23 14:44:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,38,59.4,72.5,131.8,43.0,71.7,0
2026-02-23,2026-02-23 14:45:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,35,76.3,51.1,127.3,38.0,59.4,0
2026-02-23,2026-02-23 14:46:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,42,66.9,65.7,132.6,35.0,76.3,0
2026-02-23,2026-02-23 14:47:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,42,69.9,74.7,144.6,42.0,66.9,0
2026-02-23,2026-02-23 14:51:00,14,0,Monday,2,0.5,0.866025,0,0,0,1,1,29,67.2,48.1,115.2,42.0,69.9,0
2026-02-23,2026-02-23 15:01:00,15,0,Monday,2,0.5,0.866025,0,0,0,1,1,28,63.6,70.2,133.9,29.0,67.2,0
